Method,0,1,2
velocyto,0.1128872845231565,0.12283055631130382,0.6973786956368043
scvelo_dyn,0.07893720365415303,0.08517795181207502,0.17351952511811206
scvelo_stc,0.11531984977877634,0.12493701492651499,0.6960033941516377
veloae,0.08685597355997901,0.09200459428368465,0.2747791248583752
dynamo_m1,0.0955915169009868,0.11591251876452034,0.23113260021196708
unitvelo_ind,0.05915522916306089,0.08029640520829319,0.16540790477622774
unitvelo_uni,0.07771492169243592,0.08023828751279583,0.2405206691042447
velovae_std,0.030127637871718273,0.05947254139491424,0.13830818068551493
velovae_fullvb,0.017631381239570205,0.04157541367399421,0.06677777985585139
deepvelo,0.08211588161251666,0.09423397301993647,0.5059899953755099
celldancer,0.02791881436989953,0.025079774671695417,0.0031072890257225604
pyrovelocity_m1,0.0782399197793523,0.10549984721802132,0.24841914216718697
pyrovelocity_m2,0.08488074899977768,0.09987012508470426,0.17587548929930846
kvelo,0.02656897778885372,0.09252033257325798,0.1603821557009916
velovi,0.08555083990760504,0.0928823598843656,0.23459863687666704
sdevelo,0.08709076919400412,0.09067009886495159,0.2367784034020854
cell2fate,0.018852573885790463,0.05036072768499067,0.003005106834340787
svelvetvae,0.07250316785683082,0.08937707987497531,0.15403344209444986
latentvelo_std,0.07057516343935986,0.0799491372917208,0.24716244025730172
tivelo_std,0.06175905110366224,0.05327092887478706,0.09603700699658557
tivelo_simple,0.055569520704355654,0.04348913981372963,0.09603672565343048
sctour_mse,0.0816680200488144,0.11050643820247269,0.0038751689357092796
sctour_nb,0.07027032095822729,0.10756291146613424,0.23556783871553041
sctour_zinb,0.061315965119475346,0.10273123255057849,0.23775385100536
graphvelo_std,0.04557633010978643,0.0596580917337681,0.06072519675244254
