Method,0,1,2
velocyto,-0.461535855,-0.786836957,0.8692801641211584
scvelo_dyn,-0.103661282,0.8393766389286426,0.8689446571490438
scvelo_stc,-0.736835152,-0.802292811,0.8736325851022861
veloae,-0.825307118,-0.740377316,0.7472979080101516
dynamo_m1,0.8162797435749043,0.8350721960167953,0.7760794577922381
unitvelo_ind,-0.776840697,-0.78968415,0.7519354997669603
unitvelo_uni,-0.80399843,-0.682506594,0.7326709825837737
velovae_std,0.5865194295569576,-0.63771077,0.21573131745888785
velovae_fullvb,0.6020778183304074,-0.590723544,-0.209707854
deepvelo,-0.737279885,-0.810083072,0.874541218308938
celldancer,-0.416202676,0.33408028973048887,-0.861598819
pyrovelocity_m1,0.8222201122050182,0.8372502859024151,0.8660030729448757
pyrovelocity_m2,-0.791160727,-0.784237779,-0.494297731
kvelo,-0.729215128,-0.788319946,0.806198509657593
velovi,-0.801169639,-0.728324866,0.8102945448990055
sdevelo,-0.802983104,-0.815335968,0.8346426621678675
cell2fate,-0.140617085,-0.57434673,0.0010341751664811102
svelvetvae,0.42915202238793715,0.7230023505583517,-0.803152806
latentvelo_std,0.7545291619534102,0.7113050855737406,-0.734508549
tivelo_std,-0.705534368,-0.793595628,0.8581973566588017
tivelo_simple,-0.732491199,-0.806127685,0.8581974764577603
sctour_mse,-0.792754128,-0.785279473,-0.792754128
sctour_nb,-0.823622176,-0.805029933,-0.759342415
sctour_zinb,-0.796086295,-0.798663168,-0.803416763
graphvelo_std,0.7968011850564138,0.8293949317106448,0.7959587411813775
