Method,0,1,2
velocyto,0.7095242322769124,0.6073889863715085,0.6268589895863812
scvelo_dyn,0.8877260278235655,0.8973301880695433,0.8061062375784851
scvelo_stc,0.40970476440253806,0.3646960846832963,0.634023687342591
veloae,0.6059696906269616,0.5863794072018195,0.5146268709718356
dynamo_m1,0.9863047730077596,0.9882365066383868,0.9822343254613043
unitvelo_ind,0.8676778736424511,0.8138066287502396,0.7214966023220526
unitvelo_uni,0.7633473942484508,0.7979084875530267,0.9154158462271559
velovae_std,0.06605828101083414,0.20955628689546166,-0.503435634
velovae_fullvb,0.06637082122681187,-0.065011341,0.052573458740713334
deepvelo,0.6935560867157506,0.4399581969907988,0.49613936490558186
celldancer,0.0887193703705708,0.33308739052390407,0.38137699893178834
pyrovelocity_m1,0.9313211909446639,0.9355849428902552,0.9308816519778194
pyrovelocity_m2,0.9124548315792,0.9205045026340933,0.9102493767217228
kvelo,0.6405423577178521,0.678075321624034,0.6700864627522648
velovi,0.42285728437835257,0.9548411882172447,-0.380465887
sdevelo,0.9944899231024845,0.995103775279081,0.9946962009626741
cell2fate,-0.265573763,0.9137293084634923,0.4122064704166363
svelvetvae,0.63601768109344,0.2828919295891027,-0.737207131
latentvelo_std,-0.95358351,-0.872532645,-0.901681985
tivelo_std,0.26096416500138087,0.7137539692464003,0.3266592450526837
tivelo_simple,0.2428942527394578,0.4962634786356836,0.26052216781688886
sctour_mse,0.8611835608706718,-0.792743782,-0.897407034
sctour_nb,-0.947934406,-0.950167702,-0.952366764
sctour_zinb,-0.925699702,-0.913476347,-0.968596563
graphvelo_std,0.9782309818582748,0.9623583743293902,0.919757968502615
