Method,0,1,2
velocyto,0.7913359985472588,0.8136066048978738,0.8055153898372932
scvelo_dyn,0.7707270702938398,0.7374908830649997,0.7432387799976152
scvelo_stc,0.8291709745029315,0.8211812288157703,0.8549894319711662
veloae,0.8365847452819836,0.8388035053184579,0.9011942868352648
dynamo_m1,0.5690793565851452,0.5857031795854046,0.5953648324721985
unitvelo_ind,0.6117380486674618,0.6221714360261749,0.5648638773672257
unitvelo_uni,0.7872130492513008,0.9166833676187205,0.9218969768008096
velovae_std,0.6264878725889134,0.7567808882410685,0.611634371503475
velovae_fullvb,0.8175614539424269,0.9002129317725902,0.8822822607267824
deepvelo,0.8149112181276852,0.7689092721213967,0.8000493760071479
celldancer,0.7826100683249699,0.838296045694109,0.8879703581374839
pyrovelocity_m1,0.8627362604392849,0.820163833749046,0.9077523060111448
pyrovelocity_m2,0.8318969293185292,0.9013742392801438,0.8705065134593033
kvelo,0.4967053639822461,0.35430094393436024,0.49906046740390764
velovi,0.7849610445113133,0.7462670934518996,0.7794124731088861
sdevelo,0.8736189576320321,0.8999325001994677,0.8554880600445538
cell2fate,0.6582796194684896,0.7798596657596286,0.8339057602163026
svelvetvae,0.5816974177586401,0.765261697269725,0.7093186189683426
latentvelo_std,0.8923148272007652,0.8793451570365575,0.8911302853294206
tivelo_std,0.7057782135368542,0.788026693814781,0.7478044427875317
tivelo_simple,0.6005709781711805,0.6797986249384425,0.6635257205092367
sctour_mse,0.705630247585406,0.8474196970172647,0.7728558550655238
sctour_nb,0.8008488691919057,0.8279869082910322,0.8942254793811459
sctour_zinb,0.8955027019614181,0.8390570965790104,0.8278011396994911
graphvelo_std,0.6130164606384737,0.6670088293087437,0.7151579580523393
