Method,0,1,2
velocyto,47.47294188067905,43.244745627051316,48.3624653529422
scvelo_dyn,15.646951801485082,18.24966194398321,15.810645252718361
scvelo_stc,48.608243983229045,45.42306645903137,46.96618256908657
veloae,41.4073666759522,37.68141041885706,41.78464364636195
dynamo_m1,23.0127274889981,25.541991247978466,26.041049794135553
unitvelo_ind,22.41132926072467,21.566074405050518,21.452772093350777
unitvelo_uni,26.640478880605354,25.02487650682987,24.067588792069728
velovae_std,7.958388608396406,8.723290228139433,10.291779215724345
velovae_fullvb,9.410880260515448,10.37867467663677,10.29327933002381
deepvelo,22.35834850052218,19.06084234551315,19.588421818641883
celldancer,9.106128086653227,9.15150258374415,8.68920589955492
pyrovelocity_m1,8.116322523103992,8.867012058436465,8.152429523861388
pyrovelocity_m2,7.031240836926614,6.42372465430131,5.1519422749135435
kvelo,13.996159755262031,13.52422846442134,12.921552958093297
velovi,11.253331199968745,13.125860645162046,11.283375675484194
sdevelo,36.368938080447215,25.404522794531456,33.84992901107405
cell2fate,34.890923031609155,30.803370994306174,55.1195235233119
svelvetvae,12.76120182492194,10.823374276067788,13.465616796436274
latentvelo_std,10.711668166335519,11.251015843086767,12.161324512349655
tivelo_std,18.571385210271142,18.605381747798123,18.308067542287123
tivelo_simple,16.832755574569116,16.08139747365745,16.21871007246183
sctour_mse,3.666650992993014,16.706154262964006,3.14786467499788
sctour_nb,7.499613639201921,9.648641312019564,6.229073526861174
sctour_zinb,6.4467522477453665,8.130636214303665,6.3974309412895645
graphvelo_std,14.414529351192627,13.719943695075974,12.25622895211512
