Method,0,1,2
velocyto,0.919183926184024,0.8731351419199666,0.9116497968120242
scvelo_dyn,0.6743070186453474,0.5708247702889548,0.7137972791483077
scvelo_stc,0.8194977420547637,0.7522577659008258,0.8187421065247706
veloae,0.80038676002142,0.590217151923804,0.791068290186117
dynamo_m1,0.24316052774422822,0.2828823544234818,0.22710581717491352
unitvelo_ind,0.7645764818506657,0.68427605998295,0.7498904554920186
unitvelo_uni,0.5899688675630902,0.48827351552490034,0.5797539905247271
velovae_std,0.05559641449728986,0.09968515132579422,0.02044005814371467
velovae_fullvb,0.06834984194509848,0.013189687076742593,0.28963983071220034
deepvelo,0.6874042906347658,0.6366745647270516,0.7158086250035488
celldancer,0.07050071406327091,0.07182999951929306,0.06762253527628827
pyrovelocity_m1,0.14388348609943385,0.12459187216346894,0.140119315417026
pyrovelocity_m2,0.3951740670261537,0.34280660682052105,0.39804918706507775
kvelo,0.8297486639251227,0.8485580497440809,0.8668419859231757
velovi,0.8609133097576392,0.8326530070832565,0.8648956934224034
sdevelo,0.850284677645827,0.8231872093704572,0.85431655862395
cell2fate,0.32393212721202147,0.020126911304843512,0.3659452416477177
svelvetvae,0.25043706540441296,0.29679181630991386,0.2606605721367031
latentvelo_std,0.073102837019133,0.07285184230367268,0.06690726423977482
tivelo_std,0.0720173598771831,0.09442859362760636,0.10807502703146443
tivelo_simple,0.07062495441245153,0.09389645102706982,0.1068831559036612
sctour_mse,0.03807126257560841,0.062423618143953565,0.039207048172436726
sctour_nb,0.15547931152843728,0.12182413855217063,0.12513117704005686
sctour_zinb,0.11677362509059278,0.09237935585820023,0.10322572167947507
graphvelo_std,0.7968662105259263,0.5640892266028666,0.8049742393495484
