Method,0,1,2
velocyto,34.10922753173569,33.10820385644946,84.22408153659951
scvelo_dyn,28.111787102441404,27.42826752278876,30.01844729879105
scvelo_stc,31.922994046813812,31.424386672939843,80.6956030433519
veloae,38.03672393770391,39.63938410511276,54.789489414803164
dynamo_m1,34.41036032587244,38.14013897698596,29.297129369946653
unitvelo_ind,20.29697301374265,22.272052165913525,21.950732512170596
unitvelo_uni,17.316901856620856,19.241971301824126,21.313770024958618
velovae_std,9.378516213989224,10.763943668134528,6.280943944850317
velovae_fullvb,11.223775817516461,8.040457819813877,9.471783746414568
deepvelo,19.59733543693435,18.541714544223698,16.764698919724804
celldancer,10.750268333447726,11.335074415944648,11.230745098619936
pyrovelocity_m1,7.3108269541255915,7.462084642355801,5.3401330524158395
pyrovelocity_m2,6.0960703585444875,7.294765538146881,6.062817560720575
kvelo,14.386970663770983,13.462010418314357,12.332805637395875
velovi,17.31463665145348,20.031762690830575,24.623775807684314
sdevelo,35.505370466222615,30.28989056612625,33.472154491234875
cell2fate,47.03055101999069,64.95974789644437,57.271355214124206
svelvetvae,10.140447608569058,8.938671253403516,8.996946178364322
latentvelo_std,9.586667960595063,10.19483711214443,9.670988921153562
tivelo_std,46.31689176558573,45.47218944014677,48.23154702012363
tivelo_simple,41.580076425918485,40.65136301385795,45.892716374179734
sctour_mse,48.11000837428794,20.070624880857146,26.392589825158208
sctour_nb,8.407344568947325,6.017427781893461,7.562983587553864
sctour_zinb,8.274020216980366,8.351740784142704,7.600734104209102
graphvelo_std,15.248430366303644,15.971172663342356,13.459462467947615
