Method,0,1,2
velocyto,0.91008360025264,0.9203487206509768,0.9154660072242804
scvelo_dyn,-0.10253073,0.9100134878647551,0.30565395704582116
scvelo_stc,0.9257228545768402,0.9400998346983375,0.9311834770197601
veloae,0.7670793917633505,0.4829859961307439,0.9198241958636701
dynamo_m1,0.9069230445809651,0.901183572896547,0.8991075733821057
unitvelo_ind,0.6440219933648376,0.518851396946941,0.5885929096371996
unitvelo_uni,0.6953068137958411,0.7031445676861902,0.7401038022759436
velovae_std,-0.499986644,0.8312689925804513,0.4103921358083272
velovae_fullvb,-0.52643915,0.34751915955683976,0.6785701543767969
deepvelo,0.9013391951832256,0.9365318554702169,0.9220095516790722
celldancer,0.5916342649143966,-0.805559694,-0.773381583
pyrovelocity_m1,-0.965308147,-0.96503675,-0.961989137
pyrovelocity_m2,0.9693767431924578,0.9682526143102584,0.9684306128290376
kvelo,0.9313644662108974,0.8751839084549139,0.9408811707375477
velovi,-0.236197461,-0.528043891,-0.197398128
sdevelo,0.9743627748501362,0.973776717166134,0.9717691924375794
cell2fate,0.5680975691552346,-0.215253265,0.3878072732575361
svelvetvae,0.7913353035392445,0.8804244333990057,0.8504272333464156
latentvelo_std,-0.941493428,-0.934287424,-0.944721737
tivelo_std,0.9371667611745684,0.928721482306547,0.9341887333537339
tivelo_simple,0.9376791242670774,0.9448340558229322,0.9357255294802003
sctour_mse,0.864399529648322,0.9019757206066847,0.8832224391618257
sctour_nb,0.9708057841388609,0.9715508936336132,0.9718923823014662
sctour_zinb,0.971958148282998,0.9727056608287614,0.972727391485515
graphvelo_std,-0.628184129,-0.911366278,-0.94155225
