Method,0,1,2
velocyto,0.6268032521495126,0.5993718840069165,0.7230383449652842
scvelo_dyn,0.3999717820268375,0.45735647685048697,0.5662020631722847
scvelo_stc,0.5413376443501097,0.5548785921960186,0.7460022664316294
veloae,0.516696383602547,0.4416640819293308,0.7024853176601792
dynamo_m1,0.49633286367185264,0.5271814404432132,0.4146024151287309
unitvelo_ind,0.531706996258589,0.47001349416852894,0.7208376803252149
unitvelo_uni,0.6083772529409649,0.428156546838419,0.38146933571968206
velovae_std,0.4316770919523689,0.4764199245550651,0.49002196729862935
velovae_fullvb,0.4169436000287801,0.48640672472830626,0.49326759632334427
deepvelo,0.24793649044860955,0.8111657966453449,0.7631489009605352
celldancer,0.6182136336655035,0.5954681105804652,0.6537311805230781
pyrovelocity_m1,0.4359699338058064,0.4264185652684187,0.4116069180127352
pyrovelocity_m2,0.5691621397992589,0.5877516038122398,0.5973486347447565
kvelo,0.4441323479152427,0.4483736945592092,0.4068582041227471
velovi,0.43592103014713823,0.39782854761258457,0.7020356288448395
sdevelo,0.571057016044897,0.5936230213108116,0.5981423355038313
cell2fate,0.4853828650573803,0.510137438626237,0.4738905052703529
svelvetvae,0.4780911609166456,0.5608285738346985,0.5495337851206965
latentvelo_std,0.5882789734503723,0.6038214891334158,0.6676760306867647
tivelo_std,0.6032097663416915,0.4725717563186534,0.776595158650214
tivelo_simple,0.6032963314386445,0.47257231112952947,0.776595158650214
sctour_mse,0.5141916169011045,0.42622110369754007,0.49882462585890563
sctour_nb,0.4363027035291578,0.4768481801502451,0.410454590423427
sctour_zinb,0.4255214141813865,0.4580062406879375,0.4041409594560564
graphvelo_std,0.46542736176565813,0.5963253517851361,0.6587800616973055
