Method,0,1,2
velocyto,0.7543040596129282,0.7238704960984602,0.7320431538494907
scvelo_dyn,0.5644430891647794,0.5377463548407215,0.5949356473040217
scvelo_stc,0.7702533497847383,0.746272181414685,0.7580694061046855
veloae,0.9193081638467299,0.8902654668070028,0.8152286259263432
dynamo_m1,0.46833811029313904,0.4492763833861596,0.4586512036370662
unitvelo_ind,0.6366837212508786,0.6615426385921109,0.6533382405930922
unitvelo_uni,0.6030339633459607,0.7155843013107487,0.6133860155238591
velovae_std,0.49307909407043177,0.5016853081597328,0.5252368120510356
velovae_fullvb,0.49021344574974024,0.4903193600755698,0.51977226951715
deepvelo,0.6786044717529758,0.6212768103762832,0.6628916260024454
celldancer,0.4871865116394116,0.5000485930710942,0.4864929189580493
pyrovelocity_m1,0.4655413322692677,0.48903620421184657,0.45671901356988015
pyrovelocity_m2,0.47427415603230305,0.5082546689952415,0.47520891054388975
kvelo,0.5865906733683297,0.7589974695128565,0.6564902377154844
velovi,0.5803338712142324,0.5693039106942682,0.579156872777525
sdevelo,0.6731876045990044,0.6918080313552378,0.42211747012873546
cell2fate,0.5701162098621599,0.5965105705722912,0.6073642586089183
svelvetvae,0.44436043517071167,0.43305623680440614,0.4082065025386589
latentvelo_std,0.47604414813467594,0.4292667244621356,0.5034818958681739
tivelo_std,0.6600912040042006,0.644020324726977,0.6418255608644865
tivelo_simple,0.6281285792127502,0.6065185106287712,0.6009939566845427
sctour_mse,0.3799008244807241,0.5274486745061525,0.3387329849906415
sctour_nb,0.3166161615593881,0.3410093592138839,0.3320698479535881
sctour_zinb,0.31629795170408503,0.32034126005226243,0.30401342421536937
graphvelo_std,0.5289047340396946,0.5472951406668035,0.5216216408087669
