Method,0,1,2
velocyto,0.6734318969842881,0.6968822402472108,0.7227786315732597
scvelo_dyn,0.8154028694375832,0.8264962571037875,0.8136916071336922
scvelo_stc,0.7139186300719724,0.7436210110295784,0.7563437309929849
veloae,0.8573539852767441,0.769661783819175,0.8624437227116546
dynamo_m1,0.6878033220245238,0.6974627313295201,0.6843726082934767
unitvelo_ind,0.8554364331005598,0.8562871845966569,0.8755514396354807
unitvelo_uni,0.8081555988937378,0.8412308289926176,0.9287647015865781
velovae_std,0.6623613575866187,0.8228402589823147,0.7542699309461182
velovae_fullvb,0.875926319304629,0.8719553620875844,0.8626356250477114
deepvelo,0.7704555721293237,0.7490230289877506,0.8407801191562752
celldancer,0.8470505349586606,0.8379155955350216,0.7997816764894423
pyrovelocity_m1,0.8364835603017265,0.8598756652281603,0.8605843791123231
pyrovelocity_m2,0.8203257157223993,0.8569758525414086,0.8306949413141721
kvelo,0.5576350229003151,0.4441959656140869,0.5214798665763518
velovi,0.7442644195919768,0.79956917694359,0.8278466776294213
sdevelo,0.7354068174441661,0.805957740241396,0.7551341130864326
cell2fate,0.8339256258502283,0.7931140600864643,0.7405361884685139
svelvetvae,0.7226644215530275,0.8378099077785786,0.6918714559260879
latentvelo_std,0.8519616338507131,0.9253707216728968,0.921487069509496
tivelo_std,0.7457408752971346,0.7254337920339474,0.6915718812111845
tivelo_simple,0.6706301253883733,0.6688313775148966,0.6485365187212933
sctour_mse,0.5043712129355007,0.6617276137779571,0.595071863666351
sctour_nb,0.873238588650101,0.9105515690756532,0.8858785179608673
sctour_zinb,0.9122654668281382,0.8985978662767874,0.8949874033970229
graphvelo_std,0.6720967905247593,0.7464250331783144,0.7112858437700187
