Method,0,1,2
velocyto,0.5896242468746143,0.5969172107892567,0.7326910771976411
scvelo_dyn,0.5033289182343067,0.34248166577795003,0.6115364653425679
scvelo_stc,0.5607943624462111,0.5864770955798536,0.7219286481196507
veloae,0.6742128022666833,0.6697245972905875,0.5717683439467668
dynamo_m1,0.30716870422490217,0.3816389761509007,0.5476680314976083
unitvelo_ind,0.5989581188810701,0.606754211842694,0.7469945943643961
unitvelo_uni,0.6139466695927944,0.6343117940256604,0.7889741270185849
velovae_std,-0.321754825,-0.326335813,-0.511255421
velovae_fullvb,-0.187515066,-0.274887281,-0.536313853
deepvelo,0.5129613707163045,0.511942147035868,0.7646975074754765
celldancer,0.5450305073346667,0.5866707213299884,0.5674436077061382
pyrovelocity_m1,-0.658454107,-0.575273257,-0.684932744
pyrovelocity_m2,0.6741060998254634,0.6198476655695204,0.7452932216106423
kvelo,0.34816019147181554,0.47237696722720346,0.7147791405585787
velovi,0.48540510318317587,0.5007591534977414,0.7005433379600043
sdevelo,0.3018275493096379,0.3500769967221836,0.39200476218431546
cell2fate,-0.056641535,0.5302546987032184,-0.598589437
svelvetvae,-0.223941401,-0.666167166,-0.777685414
latentvelo_atac,0.6073990695104305,0.6209578059383987,0.783921416354308
latentvelo_std,-0.757584346,-0.751382897,-0.833170965
tivelo_std,0.40748767688680226,-0.657445028,0.4011126871950582
tivelo_simple,0.38449807984119927,-0.662025025,0.4046931840221992
sctour_mse,-0.237650333,-0.260762404,-0.140452308
sctour_nb,0.5048235659109529,0.5945984146845664,0.7702252484777052
sctour_zinb,0.5019714125089678,0.5884807936832919,0.7711428262152462
multivelo,0.5847500973083292,0.5935912918440333,0.7775854385002383
graphvelo_std,0.11154247223401927,-0.109620363,0.12528005004031467
graphvelo_atac,0.30484341101016865,0.41777692557269797,0.5253584527647502
