Method,0,1,2
velocyto,-0.252851503,-0.183248174,-0.171272025
scvelo_dyn,-0.074714095,-0.040456492,-0.150302275
scvelo_stc,-0.256510312,-0.197103118,-0.187911497
veloae,0.3347148140802238,-0.136551277,0.3244848875725426
dynamo_m1,0.007920185156178058,0.007920185156178058,0.007920185156178058
unitvelo_ind,0.17298819900360177,0.2636626721828373,0.20218649409738973
unitvelo_uni,-0.063576019,-0.180075885,0.3901420662500768
velovae_std,-0.421999259,-0.446384966,-0.033330626
velovae_fullvb,-0.473200266,-0.396677003,0.08703923397909774
deepvelo,0.16819013450732653,0.23728782964739328,0.062375372635093344
celldancer,-0.012189235,0.0639999801069967,-0.012411724
pyrovelocity_m1,-0.206642441,-0.261996308,-0.266619852
pyrovelocity_m2,0.2811048208728141,0.3280730197181619,0.3075644878860125
kvelo,-0.249578943,-0.042347972,-0.098922442
velovi,0.3269894057819198,0.34884650198546696,0.3916771935109716
sdevelo,0.10246595200510315,0.1372443193964715,0.18409570176869405
cell2fate,-0.228033915,0.15108095824630607,0.09831587370286227
svelvetvae,-0.15828001,-0.092554814,-0.193072414
latentvelo_atac,-0.249838626,-0.266838896,-0.277578006
latentvelo_std,0.32207033947740454,0.1251678964333821,0.45587837621797195
tivelo_std,-0.283569843,0.40866445148131936,0.4916720554479435
tivelo_simple,-0.268114738,0.33559112205125907,0.4220390542899588
sctour_mse,0.2648951569299673,0.33342296166308966,0.28411884542582855
sctour_nb,0.18840253120985018,0.13344931093474854,0.20089806946350686
sctour_zinb,-0.050248838,0.11809190167774002,0.036624777944584484
multivelo,0.049906307606463494,0.3917961629705009,0.34171564624663814
graphvelo_std,-0.001433785,0.1604001753977635,-0.047973632
graphvelo_atac,-0.01146993,0.2774480196834487,0.41260506142218395
