Method,0,1,2
velocyto,0.503864438497043,0.5702733953817857,0.5669727833182815
scvelo_dyn,0.7440319263572592,0.6898083388524919,0.6652261002357178
scvelo_stc,0.5234517748674877,0.483732258115163,0.5231293006831275
veloae,0.9464148823084223,0.9012573193607014,0.9079736013247789
dynamo_m1,0.8237053363306688,0.8208979034697347,0.8244797937585474
unitvelo_ind,0.9134016719973452,0.9205540265336468,0.8937439813523964
unitvelo_uni,0.8983403271881194,0.8672482957139682,0.8507252066357969
velovae_std,0.9147407439720393,0.9355451167427867,0.9345836827608297
velovae_fullvb,0.942704638699623,0.9299122785188179,0.9255249186391408
deepvelo,0.6528486110843728,0.7089318886349397,0.7144977760600264
celldancer,0.5322613293117523,0.5085289058341314,0.6087367618531819
pyrovelocity_m1,0.9031732167820516,0.8712879728592909,0.8758001777737482
pyrovelocity_m2,0.9025020382885047,0.8850989125522339,0.9068643142395553
kvelo,0.41001255488516,0.6085088400279342,0.3674412419177214
velovi,0.9316051708911788,0.931204280300024,0.9256294967332085
sdevelo,0.8044710326521358,0.7562719217360618,0.770521019997213
cell2fate,0.6980949118416373,0.8839591400982035,0.9118777185355491
svelvetvae,0.7911836073925278,0.8003094048955799,0.7998901498711432
latentvelo_std,0.9082239567672878,0.9203546796621748,0.9150008893373542
tivelo_std,0.7420415236123148,0.7331532525468715,0.7628192793120128
tivelo_simple,0.6600801175081407,0.6412294631000242,0.6681861955421546
sctour_mse,0.5645495711217253,0.25593772695912953,0.6646495810924711
sctour_nb,0.9311688526193563,0.8628983167823183,0.866026256151715
sctour_zinb,0.9073924097104278,0.8937727544124556,0.9294389206280302
graphvelo_std,0.7758215252433499,0.7892022369367625,0.7920438537346437
