Method,0,1,2
velocyto,0.6582689130498408,0.6501796833457408,0.8659487487836655
scvelo_dyn,0.6067580152022632,0.6220656829597473,0.6170875671415224
scvelo_stc,0.6496127585800412,0.6447537227510358,0.8717822886196762
veloae,0.7073752062460205,0.7205474378974652,0.8550425253665255
dynamo_m1,0.6918057372399229,0.6971814454161297,0.6282801249040119
unitvelo_ind,0.577215404322742,0.584093710193709,0.5936057406168198
unitvelo_uni,0.5124160101648292,0.5488781596928759,0.5818407241104647
velovae_std,0.45474994175663325,0.47870401285732606,0.4114726929553238
velovae_fullvb,0.48065945353504685,0.4300447283713414,0.4586114264855225
deepvelo,0.5696821647735126,0.5426341387039719,0.5491525884812459
celldancer,0.4571025991942308,0.47031131333873283,0.4731914881724057
pyrovelocity_m1,0.5306339126855096,0.5237283860932169,0.4153738837467578
pyrovelocity_m2,0.4360403859125424,0.46944953536398404,0.45074496732945557
kvelo,0.4763599969487503,0.4926246851301677,0.47285578185516797
velovi,0.5876951715809494,0.6111545183800732,0.6438417327444912
sdevelo,0.7036519339737238,0.6677732159549689,0.6924274701308977
cell2fate,0.6096834708605728,0.6426593773132205,0.5476693489471025
svelvetvae,0.4821836748371411,0.438610295861278,0.45375329461479186
latentvelo_std,0.4480520820962372,0.4469579182706766,0.46474013625468374
tivelo_std,0.7001798586230771,0.6944857676005006,0.7100396923666357
tivelo_simple,0.6583178704964288,0.6501166163033903,0.684679032842134
sctour_mse,0.7742792117402035,0.557777520166787,0.6457918763227477
sctour_nb,0.3427214745745368,0.29966499672933367,0.3588564663799321
sctour_zinb,0.34133066380921084,0.36210257284709835,0.35464689949725103
graphvelo_std,0.5039805377349248,0.49957744751436356,0.4812735532108071
