Method,0,1,2
velocyto,0.5679858490643244,0.4939048059248889,0.5503436922482106
scvelo_dyn,0.5618472081184557,0.7141180336367156,0.7912447983363314
scvelo_stc,0.6667961934277795,0.6734661391641927,0.6823422111983745
veloae,0.8178012545848279,0.8641310924726071,0.7872580625438275
dynamo_m1,0.5741244500031519,0.6211395224588572,0.6263711625803441
unitvelo_ind,0.7470296612853259,0.7709886464136562,0.8229700571334739
unitvelo_uni,0.7713847710165633,0.7595909727848571,0.7854468202371401
velovae_std,0.6006326608276035,0.6438479146960342,0.6786674773578095
velovae_fullvb,0.6044487365060719,0.6952721797258694,0.6664725235380742
deepvelo,0.49681417867221683,0.6131788906673235,0.7997205276368072
celldancer,0.6380617730471424,0.47274985910145634,0.561226043539844
pyrovelocity_m1,0.5066504176998993,0.5338809412141512,0.3828836665761631
pyrovelocity_m2,0.7285082169072749,0.7999047703831146,0.7788369801403351
kvelo,0.414479252698775,0.4260612017042276,0.3294524819231842
velovi,0.8200672177738891,0.7883346987258849,0.7533979097729429
sdevelo,0.5061832706109899,0.48745114139822376,0.38882757361224946
cell2fate,0.40244846834823295,0.5563343691911242,0.48306555610576424
svelvetvae,0.5222027905287305,0.5000884648698632,0.6156887200731083
latentvelo_atac,0.7267867022665586,0.9399812716228473,0.6182487897007827
latentvelo_std,0.2759726574719668,0.32894736598936075,0.8960367251589595
tivelo_std,0.6907016635922378,0.7212573734192109,0.7723323896226704
tivelo_simple,0.6175990513659817,0.6774449989718079,0.6679885694732286
sctour_mse,0.6497611461060193,0.5410440175502482,0.5555102956448263
sctour_nb,0.6453132852910864,0.5315813692295942,0.6694897753523669
sctour_zinb,0.39429250830278495,0.5327375924528246,0.6791308057062743
multivelo,0.5828330702550998,0.5948828248702558,0.6093715739167201
graphvelo_std,0.5458484986818277,0.5599372146147956,0.5594440402292497
graphvelo_atac,0.7325748175602855,0.7388149752574185,0.6611449697787977
