Method,0,1,2
velocyto,0.7859432421855204,0.786202190482829,0.7484309218430693
scvelo_dyn,0.8688552748587316,0.8280518343450881,0.8696844622221578
scvelo_stc,0.8571096718845923,0.7805004274830964,0.8078750932018044
veloae,0.6723175983401608,0.9045066089879239,0.5069869438641974
dynamo_m1,0.7596235403284435,0.7844775577154338,0.7089828923383023
unitvelo_ind,0.9468666157576947,0.9415835840525526,0.9286314469887108
unitvelo_uni,0.919861908905282,0.9073801468234161,0.9213255509479794
velovae_std,0.88760934344098,0.7670910840099909,0.7750035856650982
velovae_fullvb,0.914053846831886,0.8228790464314828,0.910910655239251
deepvelo,0.8489069546076715,0.7592474732101814,0.8081562356563627
celldancer,0.836554159537167,0.7985557512599781,0.8476564152317976
pyrovelocity_m1,0.9072184331810067,0.9035846372702209,0.8572581517183958
pyrovelocity_m2,0.7900541413715145,0.9197652878095021,0.9171470959002319
kvelo,0.5406201736284529,0.5708140056534429,0.46799152199837823
velovi,0.8559479603847125,0.7229471489454978,0.8226020600257842
sdevelo,0.8030300932877774,0.8262001780157264,0.8035940093156253
cell2fate,0.7822617161719854,0.7283006566745697,0.7883943747111457
svelvetvae,0.7997190374952287,0.8140479667520554,0.8163075489822865
latentvelo_std,0.9063393753024042,0.8924827351291147,0.9300704896196121
tivelo_std,0.8138732908183054,0.7855272451477225,0.8094193284159437
tivelo_simple,0.7204963735258737,0.708864347155789,0.7045722297566168
sctour_mse,0.870012400472325,0.8103921692479708,0.8877877020567615
sctour_nb,0.8613022990807118,0.911347399384271,0.8755475186346078
sctour_zinb,0.8991364218869131,0.9017179938153095,0.8842245890708521
graphvelo_std,0.6428974024132202,0.836963169855546,0.7814190114697209
