Method,0,1,2
velocyto,0.7004548361894182,0.7507836428010882,0.6867894909286865
scvelo_dyn,0.9084007769567476,0.9027225730369248,0.8574810934308215
scvelo_stc,0.88606705072622,0.7663331630874098,0.8746896550078453
veloae,0.6507966794547074,0.6951257618032285,0.7856331028254182
dynamo_m1,0.6558482075132293,0.7413437215139186,0.7806451870015971
unitvelo_ind,0.8382723984322383,0.8534281743588144,0.8129634181023111
unitvelo_uni,0.8091106146155836,0.9017878221064975,0.898312174092278
velovae_std,0.5237307187303689,0.9137075987677037,0.6999525349835558
velovae_fullvb,0.5526650134201433,0.8833017445436246,0.8149954381214188
deepvelo,0.8386983915535421,0.8430784865080442,0.6409515416396794
celldancer,0.7501173761813946,0.8743292767185172,0.7772268493137214
pyrovelocity_m1,0.870007438525239,0.8557460657059598,0.9110106069245096
pyrovelocity_m2,0.7777615889946637,0.8494249515420774,0.8912634638438824
kvelo,0.4582454231147836,0.5598681053278175,0.687644853175039
velovi,0.7728315688997756,0.8622786749360264,0.8413662404500268
sdevelo,0.8308684052898021,0.7774179326233773,0.8460822054075066
cell2fate,0.16976309183198754,0.2703427839773176,0.2674596899247945
svelvetvae,0.903702369759057,0.743452418660919,0.8529751976840697
latentvelo_std,0.6797097942493321,0.8742066400628883,0.9176100100226656
tivelo_std,0.8410697584365532,0.8750903419326285,0.8351747562333058
tivelo_simple,0.8072055638887821,0.8075183104261857,0.7784414909352607
sctour_mse,0.8507981178527706,0.7952934164890617,0.7286576463061575
sctour_nb,0.9172419606113283,0.82577609215606,0.8677442858021363
sctour_zinb,0.8026960758322426,0.8499127815049701,0.8082538459840288
graphvelo_std,0.7525366931108672,0.7666111964360008,0.799088974011417
