Method,0,1,2
velocyto,-0.06203795224428177,-0.12414662912487984,-0.2078540533548221
scvelo_dyn,-0.03376876562833786,-0.0935400016605854,0.10389206930994987
scvelo_stc,-0.023096000775694847,-0.04854932054877281,-0.1978670172393322
veloae,-0.10360559076070786,0.049111537635326385,0.09322201274335384
dynamo_m1,-0.09870501235127449,0.0047395238652825356,-0.021738386247307062
unitvelo_ind,-0.04776348918676376,-0.06222658324986696,-0.04603712260723114
unitvelo_uni,0.37224093452095985,0.42267126590013504,0.463419146835804
velovae_std,-0.12475620489567518,0.013981415890157223,-0.21114885807037354
velovae_fullvb,-0.20353668183088303,-0.06742101721465588,-0.12474402785301208
deepvelo,-0.1269845925271511,-0.11119908466935158,-0.03409913647919893
celldancer,-0.09308938682079315,-0.035521140322089195,-0.12053415924310684
pyrovelocity_m1,-0.06554305367171764,-0.0036004167050123215,-0.2294527180492878
pyrovelocity_m2,-0.13005343824625015,0.019867820665240288,0.004525755066424608
kvelo,-0.10995785892009735,-0.07638328522443771,-0.10490646492689848
velovi,-0.0639885701239109,0.04738682508468628,0.21020833030343056
sdevelo,0.06304814957547933,0.0579086123034358,0.04239659570157528
cell2fate,0.26200902462005615,-0.19633356481790543,-0.09060581400990486
svelvetvae,-0.11304565519094467,-0.07787439785897732,0.008125782012939453
latentvelo_std,0.05107974633574486,0.3163330382667482,0.35071260295808315
tivelo_std,0.13411249220371246,-0.129953034222126,0.03370179235935211
tivelo_simple,0.0971178412437439,-0.10937036760151386,0.01828746497631073
sctour_mse,-0.23278164118528366,-0.1360294297337532,-0.12017890810966492
sctour_nb,-0.1954738162457943,-0.1326177567243576,-0.13232704997062683
sctour_zinb,-0.2296755313873291,-0.15661431849002838,-0.14590732008218765
graphvelo_std,-0.10912982188165188,-0.03823520027799532,0.06447515077888966
