Method,0,1,2
velocyto,0.5580005797619725,0.8218491697754371,0.7844599408859522
scvelo_dyn,0.442092886537331,0.5041667005312678,0.46518718996957603
scvelo_stc,0.7328706074225787,0.18880734292920673,0.7935505544312508
veloae,0.2873275953153065,0.8651796042989078,0.7453612269280473
dynamo_m1,0.8131689951966449,0.6638423589268442,0.8254144349894478
unitvelo_ind,0.5568004182955539,0.2726520317406134,0.3275804148820022
unitvelo_uni,0.8286302175191064,0.8385268085728915,0.8282414518973659
velovae_std,0.653672141895388,0.5506167421169982,0.6018945212493599
velovae_fullvb,0.6381987283164957,0.7606355166519014,0.4949108277321283
deepvelo,0.8004413234827981,0.5637128606918673,0.7691233402958954
celldancer,0.5803945632414655,0.8224451867565027,0.2343890961402482
pyrovelocity_m1,0.8506720091461514,0.8354166835989673,0.8801423396917508
pyrovelocity_m2,0.17382699794374143,0.12230810285085758,0.14326487265555365
kvelo,0.769903580707472,0.8498971870707662,0.820436338613502
velovi,0.43964786233091413,0.874419222089473,0.8313231306062847
sdevelo,0.3551109810710426,0.40142285508388925,0.38218911618809215
cell2fate,0.5013315561190625,0.49100285275400485,0.4906682704941794
svelvetvae,0.7590858725011311,0.6674685804230095,0.48210459014350465
latentvelo_std,0.1696453969879469,0.1241625284124004,0.12794181790597559
tivelo_std,0.5937033515118512,0.16493686283752848,0.21293113023783786
tivelo_simple,0.594438890649848,0.16485152404251227,0.21559830622810652
sctour_mse,0.15419501133786848,0.1155460192838585,0.14590224779676902
sctour_nb,0.1713752008170851,0.13395752566259478,0.19677771546691156
sctour_zinb,0.1724493859670511,0.13568191115554146,0.192322488533446
graphvelo_std,0.585968676598477,0.5944456635700875,0.5690973322821761
