Method,0,1,2
velocyto,0.1363048404455185,0.11449224750200908,0.36445075273513794
scvelo_dyn,0.02942134439945221,-0.2446776032447815,-0.01805494725704193
scvelo_stc,0.12981174886226654,-0.16079520185788473,0.35167407989501953
veloae,-0.1890038549900055,-0.44097254673639935,0.42612844705581665
unitvelo_ind,0.18209168314933777,0.063608193770051,0.4032920002937317
unitvelo_uni,-0.05256861448287964,-0.28281617164611816,0.23384037613868713
velovae_std,-0.3676965534687042,0.2984295189380646,-0.2893754839897156
velovae_fullvb,-0.3177645802497864,0.21213389933109283,-0.29038745164871216
deepvelo,-0.35984939336776733,-0.31077613433202106,-0.16446630656719208
celldancer,-0.021420322358608246,0.06479897598425548,-0.15019476413726807
pyrovelocity_m1,-0.5047754645347595,-0.33958116608361405,-0.542282223701477
pyrovelocity_m2,-0.4391636550426483,-0.4960950016975403,-0.5210276246070862
kvelo,0.04376740753650665,-0.1774398684501648,0.057228416204452515
velovi,0.431768536567688,0.41503626853227615,0.44747620820999146
sdevelo,-0.16625531017780304,-0.2638017733891805,0.00709359347820282
cell2fate,0.3094823360443115,-0.2135498821735382,-0.06681700050830841
svelvetvae,0.15163257718086243,0.29597222805023193,-0.08917724092801411
latentvelo_std,0.1470363736152649,-0.09159139792124431,-0.05590575933456421
tivelo_std,-0.13393652439117432,-0.2934944729010264,-0.020075663924217224
tivelo_simple,-0.19013068079948425,-0.28246188163757324,-0.012003809213638306
sctour_mse,-0.04351013898849487,0.39431673288345337,0.3164459466934204
sctour_nb,0.4668947458267212,0.48464733610550564,0.42407798767089844
sctour_zinb,0.09441027045249939,0.28929315010706586,0.10022595524787903
velvetvae,0.31647975246111554,0.32583824048439664,0.19321654240290323
graphvelo_std,-0.07324089854955673,-0.19153428077697754,0.09945623576641083
dynamo_m1,0.06754086911678314,-0.13017128904660544,-0.07524724304676056
dynamo_m2,0.3705465793609619,0.10287970304489136,0.25376832485198975
